Title,Abstract,StoreId,ArticleType,Authors,copyright,digitalObjectIdentifier,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,startPage,FindACopy,Database
Woman Found Beaten to Death,"Norfolk, Va., May 30 (AP). -- Mrs. Carmen Belote Schneer, 35, a divorcee, was beaten to death in her Graydon ave. apartment here early today, and Ernest Ulbaster Doster, 36, died of gas fumes from open jets on a range in the same room, Detective Leon Nowitzky, investigator for the city coroner, reported.",151869832,Historical Newspapers,," Copyright The Washington Post Company May 31, 1946"," 214891222 , 1938912 , 48614", article," May 31, 1946",, English, English,," Washington, D.C.","May 31, 1946",The Washington Post (1923-1954),1946,http://search.proquest.com/docview/151869832?accountid=14496, 7,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpwashingtonpost&amp;atitle=Woman+Found+Beaten+to+Death&amp;title=The+Washington+Post+%281923-1954%29&amp;issn=&amp;date=1946-05-31&amp;volume=&amp;issue=&amp;spage=7&amp;au=&amp;isbn=&amp;jtitle=The+Washington+Post+%281923-1954%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: The Washington Post
POULTRY BUYER FOUND SHOT TO DEATH IN FLAT,,177188322,Historical Newspapers,," Copyright Tribune Publishing Company Jun 8, 1946"," 463177962 , 6036572 , 53854", article," Jun 8, 1946",, English, English,," Chicago, Ill.","Jun 8, 1946",Chicago Daily Tribune (1923-1963),1946,http://search.proquest.com/docview/177188322?accountid=14496, 4,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpchicagotribune&amp;atitle=POULTRY+BUYER+FOUND+SHOT+TO+DEATH+IN+FLAT&amp;title=Chicago+Daily+Tribune+%281923-1963%29&amp;issn=&amp;date=1946-06-08&amp;volume=&amp;issue=&amp;spage=4&amp;au=&amp;isbn=&amp;jtitle=Chicago+Daily+Tribune+%281923-1963%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Chicago Tribune
Lightweight House-Car To Serve on Latin Tour,,151860088,Historical Newspapers,," Copyright The Washington Post Company Sep 27, 1946"," 215015512 , 1939552 , 48614", article," Sep 27, 1946",, English, English,," Washington, D.C.","Sep 27, 1946",The Washington Post (1923-1954),1946,http://search.proquest.com/docview/151860088?accountid=14496, 7,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpwashingtonpost&amp;atitle=Lightweight+House-Car+To+Serve+on+Latin+Tour&amp;title=The+Washington+Post+%281923-1954%29&amp;issn=&amp;date=1946-09-27&amp;volume=&amp;issue=&amp;spage=7&amp;au=&amp;isbn=&amp;jtitle=The+Washington+Post+%281923-1954%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: The Washington Post
SELLS MAYARD HOTEL,,177205478,Historical Newspapers,," Copyright Tribune Publishing Company Oct 13, 1946"," 479518892 , 6112982 , 53854", article," Oct 13, 1946",, English, English,," Chicago, Ill.","Oct 13, 1946",Chicago Daily Tribune (1923-1963),1946,http://search.proquest.com/docview/177205478?accountid=14496, 46,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpchicagotribune&amp;atitle=SELLS+MAYARD+HOTEL&amp;title=Chicago+Daily+Tribune+%281923-1963%29&amp;issn=&amp;date=1946-10-13&amp;volume=&amp;issue=&amp;spage=46&amp;au=&amp;isbn=&amp;jtitle=Chicago+Daily+Tribune+%281923-1963%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Chicago Tribune
Moving Day for Vet,,177274185,Historical Newspapers,," Copyright Tribune Publishing Company Jan 17, 1947"," 473571842 , 6081612 , 53854", article," Jan 17, 1947",, English, English,," Chicago, Ill.","Jan 17, 1947",Chicago Daily Tribune (1923-1963),1947,http://search.proquest.com/docview/177274185?accountid=14496, 10,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpchicagotribune&amp;atitle=Moving+Day+for+Vet&amp;title=Chicago+Daily+Tribune+%281923-1963%29&amp;issn=&amp;date=1947-01-17&amp;volume=&amp;issue=&amp;spage=13&amp;au=&amp;isbn=&amp;jtitle=The+Chicago+Defender+%28National+edition%29+%281921-1967%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Chicago Tribune
Child Ignites Easter Basket; Sister Dies,,492796254,Historical Newspapers,," Copyright Real Times, Inc. Apr 26, 1947"," 741931822 , 7291502 , 68419", article," Apr 26, 1947",, English, English, 8," Chicago, Ill.","Apr 26, 1947",The Chicago Defender (National edition) (1921-1967),1947,http://search.proquest.com/docview/492796254?accountid=14496, 8,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpchicagodefender&amp;atitle=Child+Ignites+Easter+Basket%3B+Sister+Dies&amp;title=The+Chicago+Defender+%28National+edition%29+%281921-1967%29&amp;issn=&amp;date=1947-04-26&amp;volume=&amp;issue=&amp;spage=8&amp;au=&amp;isbn=&amp;jtitle=The+Chicago+Defender+%28National+edition%29+%281921-1967%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Chicago Defender
Cooking Class Opens at Y. W. C. A. Monday,,177391746,Historical Newspapers,," Copyright Tribune Publishing Company Sep 18, 1947"," 474292722 , 6083702 , 53854", article," Sep 18, 1947",, English, English,," Chicago, Ill.","Sep 18, 1947",Chicago Daily Tribune (1923-1963),1947,http://search.proquest.com/docview/177391746?accountid=14496, 30,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpchicagotribune&amp;atitle=Cooking+Class+Opens+at+Y.+W.+C.+A.+Monday&amp;title=Chicago+Daily+Tribune+%281923-1963%29&amp;issn=&amp;date=1947-09-18&amp;volume=&amp;issue=&amp;spage=30&amp;au=&amp;isbn=&amp;jtitle=Chicago+Daily+Tribune+%281923-1963%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Chicago Tribune
Death Of Five Children in Blaze Stirs Billikens,"THE color line, if any ever existed, has been forgotten at the Washington elementary school and the white students are saddened over the death of five Negro schoolmates, who lost their lives in an early morning fire...",492843070,Historical Newspapers,," Copyright Real Times, Inc. Oct 18, 1947"," 742019932 , 7291712 , 68419", article," Oct 18, 1947",, English, English, 11," Chicago, Ill.","Oct 18, 1947",The Chicago Defender (National edition) (1921-1967),1947,http://search.proquest.com/docview/492843070?accountid=14496, 11,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpchicagodefender&amp;atitle=Death+Of+Five+Children+in+Blaze+Stirs+Billikens%3A+No+Color+Line+At+Chums+Mourn+5+Fire+Victims+White+Schoolmates+Slate+Memorial+For+This+Week&amp;title=The+Chicago+Defender+%28National+edition%29+%281921-1967%29&amp;issn=&amp;date=1947-10-18&amp;volume=&amp;issue=&amp;spage=11&amp;au=&amp;isbn=&amp;jtitle=The+Chicago+Defender+%28National+edition%29+%281921-1967%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Chicago Defender
Voice From The Basement,,177456006,Historical Newspapers,," Copyright Tribune Publishing Company Feb 16, 1948"," 483444112 , 6120782 , 53854", article," Feb 16, 1948",, English, English,," Chicago, Ill.","Feb 16, 1948",Chicago Daily Tribune (1923-1963),1948,http://search.proquest.com/docview/177456006?accountid=14496, 18,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpchicagotribune&amp;atitle=Voice+From+The+Basement&amp;title=Chicago+Daily+Tribune+%281923-1963%29&amp;issn=&amp;date=1948-02-16&amp;volume=&amp;issue=&amp;spage=18&amp;au=&amp;isbn=&amp;jtitle=Daily+Defender+%28Daily+Edition%29+%281956-1960%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Chicago Tribune
Extra Table Space,,152036816,Historical Newspapers,," Copyright The Washington Post Company Mar 24, 1948"," 293395812 , 2255212 , 48614", article," Mar 24, 1948",, English, English,," Washington, D.C.","Mar 24, 1948",The Washington Post (1923-1954),1948,http://search.proquest.com/docview/152036816?accountid=14496, B8,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpwashingtonpost&amp;atitle=Extra+Table+Space&amp;title=The+Washington+Post+%281923-1954%29&amp;issn=&amp;date=1948-03-24&amp;volume=&amp;issue=&amp;spage=B8&amp;au=&amp;isbn=&amp;jtitle=The+Washington+Post+%281923-1954%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: The Washington Post
Article 1 -- No Title,,177641034,Historical Newspapers,," Copyright Tribune Publishing Company May 23, 1948"," 487974772 , 6126582 , 53854", article," May 23, 1948",, English, English, 24," Chicago, Ill.","May 23, 1948",Chicago Daily Tribune (1923-1963),1948,http://search.proquest.com/docview/177641034?accountid=14496, 24,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpchicagotribune&amp;atitle=Article+1+--+No+Title&amp;title=Chicago+Daily+Tribune+%281923-1963%29&amp;issn=&amp;date=1948-05-23&amp;volume=&amp;issue=&amp;spage=24&amp;au=&amp;isbn=&amp;jtitle=Chicago+Daily+Tribune+%281923-1963%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Chicago Tribune
Rescue Divorcee In Flat With Gas Burners Open,,177664123,Historical Newspapers,," Copyright Tribune Publishing Company Apr 14, 1949"," 488977902 , 6128632 , 53854", article," Apr 14, 1949",, English, English,," Chicago, Ill.","Apr 14, 1949",Chicago Daily Tribune (1923-1963),1949,http://search.proquest.com/docview/177664123?accountid=14496, N22,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpchicagotribune&amp;atitle=Rescue+Divorcee+In+Flat+With+Gas+Burners+Open&amp;title=Chicago+Daily+Tribune+%281923-1963%29&amp;issn=&amp;date=1949-04-14&amp;volume=&amp;issue=&amp;spage=N22&amp;au=&amp;isbn=&amp;jtitle=Chicago+Daily+Tribune+%281923-1963%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Chicago Tribune
Policeman Falls on Wine Bottle; Bleeds to Death,,177869881,Historical Newspapers,," Copyright Tribune Publishing Company Dec 5, 1949"," 494723652 , 6136572 , 53854", article," Dec 5, 1949",, English, English, b3," Chicago, Ill.","Dec 5, 1949",Chicago Daily Tribune (1923-1963),1949,http://search.proquest.com/docview/177869881?accountid=14496, B3,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Ahnpchicagodefender&amp;atitle=Wants+Clean+Campaign&amp;title=The+Chicago+Defender+%28National+edition%29+%281921-1967%29&amp;issn=&amp;date=1944-05-20&amp;volume=&amp;issue=&amp;spage=12&amp;au=Mrs.+A+D+Johnson&amp;isbn=&amp;jtitle=The+Chicago+Defender+%28National+edition%29+%281921-1967%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Chicago Tribune
Article 4 -- No Title,,111378738,Historical Newspapers,," Copyright New York Times Company May 7, 1950"," 84654063 , 1491828 , 43896", article," May 7, 1950",0362-4331, English, English,," New York, N.Y.","May 7, 1950",New York Times (1923-Current file),1950,http://search.proquest.com/docview/111378738?accountid=14496, 212,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpnewyorktimeswindex&amp;atitle=Article+4+--+No+Title&amp;title=New+York+Times+%281923-Current+file%29&amp;issn=03624331&amp;date=1950-05-07&amp;volume=&amp;issue=&amp;spage=212&amp;au=&amp;isbn=&amp;jtitle=New+York+Times+%281923-Current+file%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: The New York Times with Index
Improve Neighborhood An' You're A Reformer,"Old Doc Jim Fairbrain the Sage of South State Street, was saying no later than this last weekend to a group of his followers that if you want to be dubbed a reformer, a real snoot of the pig extraction, just mention a few things that should be corrected in your own neighborhood.",492770507,Historical Newspapers," Gardner, Hugh
Hugh
Hugh Gardner
Gardner
HUGH GARDNER"," Copyright Real Times, Inc. Jul 7, 1951"," 740096432 , 7286642 , 68419", article," Jul 7, 1951",, English, English, 21," Chicago, Ill.","Jul 7, 1951",The Chicago Defender (National edition) (1921-1967),1951,http://search.proquest.com/docview/492770507?accountid=14496, 21,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpchicagodefender&amp;atitle=Improve+Neighborhood+An%27+You%27re+A+Reformer&amp;title=The+Chicago+Defender+%28National+edition%29+%281921-1967%29&amp;issn=&amp;date=1951-07-07&amp;volume=&amp;issue=&amp;spage=21&amp;au=Gardner%2C+Hugh&amp;isbn=&amp;jtitle=The+Chicago+Defender+%28National+edition%29+%281921-1967%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Chicago Defender
Improve Neighborhood An' You're A Reformer,"Old Doc Jim Fairbrain the Sage of South State Street, was saying in later than this last weekend to a group of his followers that if... you want to be dubbed a reformer, a real snoot of the pig extraction, just mention a few things that should be corrected in your own neighborhood.",492867279,Historical Newspapers," Gardner, Hugh
Hugh
Hugh Gardner
Gardner
HUGH GARDNER"," Copyright Real Times, Inc. Jul 7, 1951"," 740096072 , 7286642 , 68419", article," Jul 7, 1951",, English, English, 19," Chicago, Ill.","Jul 7, 1951",The Chicago Defender (National edition) (1921-1967),1951,http://search.proquest.com/docview/492867279?accountid=14496, 19,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpchicagodefender&amp;atitle=Improve+Neighborhood+An%27+You%27re+A+Reformer&amp;title=The+Chicago+Defender+%28National+edition%29+%281921-1967%29&amp;issn=&amp;date=1954-03-26&amp;volume=&amp;issue=&amp;spage=4&amp;au=&amp;isbn=&amp;jtitle=Chicago+Daily+Tribune+%281923-1963%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Chicago Defender
COURT ORDERS ARREST OF PAIR FOR 2 EVICTIONS,,178123251,Historical Newspapers,," Copyright Tribune Publishing Company Nov 8, 1951"," 498210462 , 6143542 , 53854", article," Nov 8, 1951",, English, English, 10," Chicago, Ill.","Nov 8, 1951",Chicago Daily Tribune (1923-1963),1951,http://search.proquest.com/docview/178123251?accountid=14496, 10,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpchicagotribune&amp;atitle=COURT+ORDERS+ARREST+OF+PAIR+FOR+2+EVICTIONS&amp;title=Chicago+Daily+Tribune+%281923-1963%29&amp;issn=&amp;date=1951-11-08&amp;volume=&amp;issue=&amp;spage=10&amp;au=&amp;isbn=&amp;jtitle=Chicago+Daily+Tribune+%281923-1963%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Chicago Tribune
CENTRAL LOAN BUYS AUSTIN ARMS BUILDING,,178210067,Historical Newspapers,," Copyright Tribune Publishing Company Mar 20, 1952"," 499548022 , 6146822 , 53854", article," Mar 20, 1952",, English, English, w2," Chicago, Ill.","Mar 20, 1952",Chicago Daily Tribune (1923-1963),1952,http://search.proquest.com/docview/178210067?accountid=14496, W2,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpchicagotribune&amp;atitle=CENTRAL+LOAN+BUYS+AUSTIN+ARMS+BUILDING&amp;title=Chicago+Daily+Tribune+%281923-1963%29&amp;issn=&amp;date=1952-03-20&amp;volume=&amp;issue=&amp;spage=W2&amp;au=&amp;isbn=&amp;jtitle=Chicago+Daily+Tribune+%281923-1963%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Chicago Tribune
Find Waitress Hanged in Her One Room Flat,,178253149,Historical Newspapers,," Copyright Tribune Publishing Company May 11, 1952"," 500417042 , 6148562 , 53854", article," May 11, 1952",, English, English, 7," Chicago, Ill.","May 11, 1952",Chicago Daily Tribune (1923-1963),1952,http://search.proquest.com/docview/178253149?accountid=14496, 7,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpchicagotribune&amp;atitle=Find+Waitress+Hanged+in+Her+One+Room+Flat&amp;title=Chicago+Daily+Tribune+%281923-1963%29&amp;issn=&amp;date=1952-05-11&amp;volume=&amp;issue=&amp;spage=7&amp;au=&amp;isbn=&amp;jtitle=Chicago+Daily+Tribune+%281923-1963%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Chicago Tribune
KC Destroys Landmark For New Building(2),,492828891,Historical Newspapers,," Copyright Real Times, Inc. Jun 21, 1952"," 743580862 , 7295352 , 68419", article," Jun 21, 1952",, English, English, 13," Chicago, Ill.","Jun 21, 1952",The Chicago Defender (National edition) (1921-1967),1952,http://search.proquest.com/docview/492828891?accountid=14496, 13,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpchicagodefender&amp;atitle=KC+Destroys+Landmark+For+New+Building%282%29&amp;title=The+Chicago+Defender+%28National+edition%29+%281921-1967%29&amp;issn=&amp;date=1952-06-21&amp;volume=&amp;issue=&amp;spage=13&amp;au=&amp;isbn=&amp;jtitle=The+Chicago+Defender+%28National+edition%29+%281921-1967%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Chicago Defender
A TENANT PROTESTS,,178423037,Historical Newspapers," POOR WORKING GIRL
POOR WORKING GIRL"," Copyright Tribune Publishing Company Sep 22, 1952"," 498602182 , 6144292 , 53854", letter_to_editor," Sep 22, 1952",, English, English, 24," Chicago, Ill.","Sep 22, 1952",Chicago Daily Tribune (1923-1963),1952,http://search.proquest.com/docview/178423037?accountid=14496, 24,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Ahnpchicagotribune&amp;atitle=A+TENANT+PROTESTS&amp;title=Chicago+Daily+Tribune+%281923-1963%29&amp;issn=&amp;date=1952-09-22&amp;volume=&amp;issue=&amp;spage=24&amp;au=POOR+WORKING+GIRL&amp;isbn=&amp;jtitle=Chicago+Daily+Tribune+%281923-1963%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Chicago Tribune
Knoxville Faculty Building Going Up,,492890923,Historical Newspapers,," Copyright Real Times, Inc. Mar 21, 1953"," 739702632 , 7285612 , 68419", article," Mar 21, 1953",, English, English, 7," Chicago, Ill.","Mar 21, 1953",The Chicago Defender (National edition) (1921-1967),1953,http://search.proquest.com/docview/492890923?accountid=14496, 7,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpchicagodefender&amp;atitle=Knoxville+Faculty+Building+Going+Up&amp;title=The+Chicago+Defender+%28National+edition%29+%281921-1967%29&amp;issn=&amp;date=1953-03-21&amp;volume=&amp;issue=&amp;spage=7&amp;au=&amp;isbn=&amp;jtitle=The+Chicago+Defender+%28National+edition%29+%281921-1967%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Chicago Defender
1902 Graduate Lays Cornerstone Of Hampton's New Dormitory,"HAMPTON, Va. -- The cornerstone for Harkness hall, new men's dormitory on Hampton institute campus, was laid April 24 with David H. Terry, Hampton graduate of 1902, laying the conerstone.",492875541,Historical Newspapers,," Copyright Real Times, Inc. May 9, 1953"," 727359012 , 7143842 , 68419", article," May 9, 1953",, English, English, 3," Chicago, Ill.","May 9, 1953",The Chicago Defender (National edition) (1921-1967),1953,http://search.proquest.com/docview/492875541?accountid=14496, 3,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpchicagodefender&amp;atitle=1902+Graduate+Lays+Cornerstone+Of+Hampton%27s+New+Dormitory&amp;title=The+Chicago+Defender+%28National+edition%29+%281921-1967%29&amp;issn=&amp;date=1953-05-09&amp;volume=&amp;issue=&amp;spage=3&amp;au=&amp;isbn=&amp;jtitle=The+Chicago+Defender+%28National+edition%29+%281921-1967%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Chicago Defender
Defender Men Describe 3 More Firetraps,"CHICAGO, Ill. -- Three more buildings were added to Chicago's growing list of slum-traps and fire hazards by the Chicago Defender this week. Two are on the Westside, one on the Southside.",492930758,Historical Newspapers,," Copyright Real Times, Inc. Oct 3, 1953"," 727304202 , 7143692 , 68419", article," Oct 3, 1953",, English, English, 5," Chicago, Ill.","Oct 3, 1953",The Chicago Defender (National edition) (1921-1967),1953,http://search.proquest.com/docview/492930758?accountid=14496, 5,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpchicagodefender&amp;atitle=Defender+Men+Describe+3+More+Firetraps&amp;title=The+Chicago+Defender+%28National+edition%29+%281921-1967%29&amp;issn=&amp;date=1953-10-03&amp;volume=&amp;issue=&amp;spage=5&amp;au=&amp;isbn=&amp;jtitle=The+Chicago+Defender+%28National+edition%29+%281921-1967%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Chicago Defender
CHICAGO TOT DIES IN 5-STORY FALL,,492928382,Historical Newspapers,," Copyright Real Times, Inc. Oct 10, 1953"," 727325672 , 7143752 , 68419", article," Oct 10, 1953",, English, English, 2," Chicago, Ill.","Oct 10, 1953",The Chicago Defender (National edition) (1921-1967),1953,http://search.proquest.com/docview/492928382?accountid=14496, 2,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpchicagodefender&amp;atitle=CHICAGO+TOT+DIES+IN+5-STORY+FALL%3A+MOTHER+SAVES+SECOND+TWIN+FROM+FETAL+LEAP&amp;title=The+Chicago+Defender+%28National+edition%29+%281921-1967%29&amp;issn=&amp;date=1953-10-10&amp;volume=&amp;issue=&amp;spage=2&amp;au=&amp;isbn=&amp;jtitle=The+Chicago+Defender+%28National+edition%29+%281921-1967%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Chicago Defender
Aide to Consul Found Dead,,113135563,Historical Newspapers,," Copyright New York Times Company Feb 19, 1954"," 92816162-1 , 1535231 , 43896", article," Feb 19, 1954",0362-4331, English, English,," New York, N.Y.","Feb 19, 1954",New York Times (1923-Current file),1954,http://search.proquest.com/docview/113135563?accountid=14496, 29,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpnewyorktimeswindex&amp;atitle=Aide+to+Consul+Found+Dead&amp;title=New+York+Times+%281923-Current+file%29&amp;issn=03624331&amp;date=1954-02-19&amp;volume=&amp;issue=&amp;spage=29&amp;au=&amp;isbn=&amp;jtitle=New+York+Times+%281923-Current+file%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: The New York Times with Index
Buy Hotel for Nurses at 9 U. of C. Hospitals,,178716910,Historical Newspapers,," Copyright Tribune Publishing Company Mar 26, 1954"," 506317002 , 6159482 , 53854", article," Mar 26, 1954",, English, English, 4," Chicago, Ill.","Mar 26, 1954",Chicago Daily Tribune (1923-1963),1954,http://search.proquest.com/docview/178716910?accountid=14496, 4,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpchicagotribune&amp;atitle=Buy+Hotel+for+Nurses+at+9+U.+of+C.+Hospitals&amp;title=Chicago+Daily+Tribune+%281923-1963%29&amp;issn=&amp;date=1954-03-26&amp;volume=&amp;issue=&amp;spage=4&amp;au=&amp;isbn=&amp;jtitle=Chicago+Daily+Tribune+%281923-1963%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Chicago Tribune
